   "X m"          "Y m"          "Z m"        "U m/s"     "V m/s"        "W m/s"     "uu m^2/s^2" "vv m^2/s^2"   "uv m^2/s^2" 
-0.1606415000  0.1236607000  0.1800000000  7.7503872000  0.0754524000 -0.0210794000  0.6452972000  0.2638755000 -0.1512807000
-0.1580994000  0.1236607000  0.1800000000  7.7497344000  0.0769479000 -0.0235213000  0.6434482000  0.2668180000 -0.1547176000
-0.1555573000  0.1236607000  0.1800000000  7.7478485000  0.0769758000 -0.0255998000  0.6425712000  0.2701344000 -0.1570625000
-0.1530151000  0.1236607000  0.1800000000  7.7469573000  0.0767054000 -0.0239399000  0.6446780000  0.2697225000 -0.1567492000
-0.1504730000  0.1236607000  0.1800000000  7.7478333000  0.0772490000 -0.0211166000  0.6459827000  0.2662929000 -0.1561668000
-0.1479309000  0.1236607000  0.1800000000  7.7481365000  0.0794655000 -0.0170393000  0.6481242000  0.2655540000 -0.1573240000
-0.1453887000  0.1236607000  0.1800000000  7.7485456000  0.0827161000 -0.0116389000  0.6495641000  0.2680986000 -0.1582086000
-0.1428466000  0.1236607000  0.1800000000  7.7495184000  0.0854480000 -0.0063025000  0.6493520000  0.2731672000 -0.1578050000
-0.1403045000  0.1236607000  0.1800000000  7.7494011000  0.0849626000 -0.0039618000  0.6466674000  0.2785600000 -0.1556732000
-0.1377624000  0.1236607000  0.1800000000  7.7486401000  0.0812628000 -0.0051904000  0.6435826000  0.2775532000 -0.1529324000
-0.1352202000  0.1236607000  0.1800000000  7.7485170000  0.0763170000 -0.0069990000  0.6419588000  0.2770365000 -0.1547256000
-0.1326781000  0.1236607000  0.1800000000  7.7476749000  0.0756521000 -0.0067859000  0.6423351000  0.2749288000 -0.1595123000
-0.1301360000  0.1236607000  0.1800000000  7.7453442000  0.0805405000 -0.0043254000  0.6444196000  0.2702470000 -0.1652607000
-0.1275938000  0.1236607000  0.1800000000  7.7437363000  0.0844814000 -0.0038663000  0.6465995000  0.2641232000 -0.1689054000
-0.1250517000  0.1236607000  0.1800000000  7.7418718000  0.0813651000 -0.0073381000  0.6453645000  0.2594794000 -0.1688309000
-0.1225096000  0.1236607000  0.1800000000  7.7424288000  0.0802195000 -0.0106157000  0.6428549000  0.2581244000 -0.1662698000
-0.1199675000  0.1236607000  0.1800000000  7.7442894000  0.0808576000 -0.0123446000  0.6397905000  0.2592661000 -0.1626133000
-0.1174253000  0.1236607000  0.1800000000  7.7455711000  0.0817846000 -0.0118221000  0.6374458000  0.2612931000 -0.1591991000
-0.1148832000  0.1236607000  0.1800000000  7.7460165000  0.0800650000 -0.0094171000  0.6408293000  0.2605053000 -0.1570883000
-0.1123411000  0.1236607000  0.1800000000  7.7439451000  0.0787881000 -0.0104318000  0.6463360000  0.2591620000 -0.1556621000
-0.1097989000  0.1236607000  0.1800000000  7.7417984000  0.0771205000 -0.0114938000  0.6510315000  0.2603509000 -0.1561080000
-0.1072568000  0.1236607000  0.1800000000  7.7405338000  0.0758851000 -0.0118509000  0.6543281000  0.2631043000 -0.1579416000
-0.1047147000  0.1236607000  0.1800000000  7.7399397000  0.0762096000 -0.0115519000  0.6563883000  0.2651906000 -0.1600931000
-0.1021726000  0.1236607000  0.1800000000  7.7366629000  0.0772509000 -0.0123262000  0.6591281000  0.2642959000 -0.1613965000
-0.0996304000  0.1236607000  0.1800000000  7.7334099000  0.0761463000 -0.0139369000  0.6589884000  0.2649979000 -0.1629330000
-0.0970883000  0.1236607000  0.1800000000  7.7319078000  0.0749360000 -0.0125871000  0.6579515000  0.2670268000 -0.1649509000
-0.0945462000  0.1236607000  0.1800000000  7.7308149000  0.0746428000 -0.0085341000  0.6573614000  0.2695906000 -0.1676324000
-0.0920040000  0.1236607000  0.1800000000  7.7287278000  0.0758266000 -0.0046738000  0.6585497000  0.2714823000 -0.1711413000
-0.0894619000  0.1236607000  0.1800000000  7.7274904000  0.0745229000 -0.0095047000  0.6553289000  0.2725627000 -0.1711441000
-0.0869198000  0.1236607000  0.1800000000  7.7284188000  0.0719761000 -0.0125230000  0.6545817000  0.2733273000 -0.1707211000
-0.0843777000  0.1236607000  0.1800000000  7.7307453000  0.0680098000 -0.0136543000  0.6564347000  0.2738479000 -0.1708167000
-0.0818355000  0.1236607000  0.1800000000  7.7328558000  0.0632102000 -0.0130493000  0.6589636000  0.2735480000 -0.1715672000
-0.0792934000  0.1236607000  0.1800000000  7.7346621000  0.0594056000 -0.0111137000  0.6570647000  0.2708101000 -0.1720575000
-0.0767513000  0.1236607000  0.1800000000  7.7356744000  0.0565853000 -0.0085974000  0.6517687000  0.2694968000 -0.1712528000
-0.0742091000  0.1236607000  0.1800000000  7.7378721000  0.0514420000 -0.0080046000  0.6476267000  0.2705885000 -0.1705160000
-0.0716670000  0.1236607000  0.1800000000  7.7411876000  0.0448333000 -0.0068196000  0.6436018000  0.2727009000 -0.1693051000
-0.0691249000  0.1236607000  0.1800000000  7.7441092000  0.0383623000 -0.0028442000  0.6396243000  0.2744717000 -0.1672612000
-0.0665828000  0.1236607000  0.1800000000  7.7464666000  0.0354722000  0.0047676000  0.6407053000  0.2751297000 -0.1649866000
-0.0640406000  0.1236607000  0.1800000000  7.7479625000  0.0359610000  0.0044494000  0.6452532000  0.2726618000 -0.1675631000
-0.0614985000  0.1236607000  0.1800000000  7.7489929000  0.0351796000  0.0017165000  0.6484462000  0.2706802000 -0.1689194000
-0.0589564000  0.1236607000  0.1800000000  7.7502446000  0.0339850000 -0.0003919000  0.6493331000  0.2697542000 -0.1684160000
-0.0564142000  0.1236607000  0.1800000000  7.7533245000  0.0340297000 -0.0001781000  0.6480070000  0.2700052000 -0.1667251000
-0.0538721000  0.1236607000  0.1800000000  7.7570028000  0.0345496000 -0.0038312000  0.6454343000  0.2726293000 -0.1659868000
-0.0513300000  0.1236607000  0.1800000000  7.7613416000  0.0320181000 -0.0016121000  0.6425055000  0.2772937000 -0.1668653000
-0.0487879000  0.1236607000  0.1800000000  7.7639265000  0.0302533000 -0.0001251000  0.6381088000  0.2792125000 -0.1677669000
-0.0462457000  0.1236607000  0.1800000000  7.7647324000  0.0299115000  0.0008872000  0.6329958000  0.2784506000 -0.1681036000
-0.0437036000  0.1236607000  0.1800000000  7.7659879000  0.0303136000  0.0045382000  0.6289994000  0.2774391000 -0.1677375000
-0.0411615000  0.1236607000  0.1800000000  7.7678194000  0.0319238000  0.0061662000  0.6281104000  0.2791731000 -0.1679163000
-0.0386193000  0.1236607000  0.1800000000  7.7700939000  0.0374350000  0.0054791000  0.6282008000  0.2801631000 -0.1697226000
-0.0360772000  0.1236607000  0.1800000000  7.7713623000  0.0436822000  0.0098759000  0.6287410000  0.2797114000 -0.1715284000
-0.0335351000  0.1236607000  0.1800000000  7.7720537000  0.0488896000  0.0187647000  0.6294363000  0.2777564000 -0.1726061000
-0.0309930000  0.1236607000  0.1800000000  7.7746706000  0.0522702000  0.0230413000  0.6301615000  0.2748784000 -0.1729777000
-0.0284508000  0.1236607000  0.1800000000  7.7778764000  0.0532897000  0.0204480000  0.6306797000  0.2738851000 -0.1730849000
-0.0259087000  0.1236607000  0.1800000000  7.7822180000  0.0506839000  0.0246902000  0.6320516000  0.2773815000 -0.1734929000
-0.1860628000  0.1262328000  0.1800000000  7.7736702000  0.0583167000 -0.0365529000  0.6557907000  0.2846006000 -0.1695989000
-0.1835207000  0.1262328000  0.1800000000  7.7734203000  0.0633992000 -0.0364381000  0.6552411000  0.2837889000 -0.1682230000
-0.1809785000  0.1262328000  0.1800000000  7.7737889000  0.0674792000 -0.0374253000  0.6537399000  0.2809526000 -0.1661840000
-0.1784364000  0.1262328000  0.1800000000  7.7749228000  0.0684808000 -0.0352645000  0.6516082000  0.2764827000 -0.1633186000
-0.1758943000  0.1262328000  0.1800000000  7.7740941000  0.0651043000 -0.0229186000  0.6495744000  0.2725843000 -0.1619400000
-0.1733522000  0.1262328000  0.1800000000  7.7747550000  0.0617387000 -0.0176691000  0.6488671000  0.2701503000 -0.1583082000
-0.1708100000  0.1262328000  0.1800000000  7.7751932000  0.0597380000 -0.0192087000  0.6488377000  0.2700337000 -0.1560673000
-0.1682679000  0.1262328000  0.1800000000  7.7746978000  0.0602419000 -0.0231887000  0.6496201000  0.2701993000 -0.1552900000
-0.1657258000  0.1262328000  0.1800000000  7.7735801000  0.0640162000 -0.0251954000  0.6511171000  0.2684461000 -0.1553973000
-0.1631836000  0.1262328000  0.1800000000  7.7712369000  0.0705804000 -0.0253686000  0.6507371000  0.2641804000 -0.1554530000
-0.1606415000  0.1262328000  0.1800000000  7.7688260000  0.0734011000 -0.0254033000  0.6503334000  0.2639681000 -0.1574629000
-0.1580994000  0.1262328000  0.1800000000  7.7667327000  0.0743911000 -0.0260930000  0.6494951000  0.2668894000 -0.1600663000
-0.1555573000  0.1262328000  0.1800000000  7.7654538000  0.0746493000 -0.0265728000  0.6488555000  0.2705530000 -0.1617396000
-0.1530151000  0.1262328000  0.1800000000  7.7666817000  0.0751433000 -0.0253551000  0.6494640000  0.2717157000 -0.1609210000
-0.1504730000  0.1262328000  0.1800000000  7.7693229000  0.0759693000 -0.0222920000  0.6495999000  0.2668996000 -0.1587780000
-0.1479309000  0.1262328000  0.1800000000  7.7704620000  0.0783783000 -0.0183282000  0.6518626000  0.2648904000 -0.1587977000
-0.1453887000  0.1262328000  0.1800000000  7.7702861000  0.0818702000 -0.0121631000  0.6539159000  0.2675576000 -0.1600187000
-0.1428466000  0.1262328000  0.1800000000  7.7699385000  0.0853184000 -0.0058920000  0.6537194000  0.2736632000 -0.1610778000
-0.1403045000  0.1262328000  0.1800000000  7.7696109000  0.0867816000 -0.0049479000  0.6488698000  0.2789291000 -0.1599108000
-0.1377624000  0.1262328000  0.1800000000  7.7685547000  0.0848513000 -0.0032636000  0.6427206000  0.2786203000 -0.1564298000
-0.1352202000  0.1262328000  0.1800000000  7.7675076000  0.0811001000 -0.0030984000  0.6405482000  0.2776891000 -0.1564735000
-0.1326781000  0.1262328000  0.1800000000  7.7662191000  0.0803212000 -0.0034512000  0.6421922000  0.2756804000 -0.1601371000
-0.1301360000  0.1262328000  0.1800000000  7.7642860000  0.0840177000 -0.0033065000  0.6459072000  0.2720432000 -0.1658082000
-0.1275938000  0.1262328000  0.1800000000  7.7629042000  0.0878080000 -0.0014578000  0.6469778000  0.2659962000 -0.1685641000
-0.1250517000  0.1262328000  0.1800000000  7.7618165000  0.0840682000 -0.0036601000  0.6436517000  0.2608507000 -0.1678968000
-0.1225096000  0.1262328000  0.1800000000  7.7627192000  0.0817260000 -0.0068456000  0.6423074000  0.2590258000 -0.1659074000
-0.1199675000  0.1262328000  0.1800000000  7.7649665000  0.0812331000 -0.0097187000  0.6412053000  0.2602878000 -0.1634161000
-0.1174253000  0.1262328000  0.1800000000  7.7670612000  0.0816144000 -0.0111226000  0.6394618000  0.2633170000 -0.1611046000
-0.1148832000  0.1262328000  0.1800000000  7.7681484000  0.0796775000 -0.0093161000  0.6443475000  0.2637285000 -0.1597072000
-0.1123411000  0.1262328000  0.1800000000  7.7680626000  0.0785497000 -0.0098029000  0.6507402000  0.2625530000 -0.1592821000
-0.1097989000  0.1262328000  0.1800000000  7.7668781000  0.0768009000 -0.0108686000  0.6564978000  0.2632846000 -0.1600623000
-0.1072568000  0.1262328000  0.1800000000  7.7655706000  0.0751374000 -0.0108653000  0.6610184000  0.2654389000 -0.1615972000
-0.1047147000  0.1262328000  0.1800000000  7.7647209000  0.0748096000 -0.0087027000  0.6641795000  0.2673104000 -0.1632813000
-0.1021726000  0.1262328000  0.1800000000  7.7629156000  0.0763461000 -0.0108021000  0.6670164000  0.2667728000 -0.1660124000
-0.0996304000  0.1262328000  0.1800000000  7.7587051000  0.0764347000 -0.0134267000  0.6680150000  0.2675336000 -0.1693866000
-0.0970883000  0.1262328000  0.1800000000  7.7559304000  0.0765203000 -0.0130755000  0.6682019000  0.2694896000 -0.1722432000
-0.0945462000  0.1262328000  0.1800000000  7.7542391000  0.0773397000 -0.0098694000  0.6681836000  0.2718238000 -0.1745781000
-0.0920040000  0.1262328000  0.1800000000  7.7526984000  0.0793037000 -0.0062885000  0.6685950000  0.2731892000 -0.1771262000
-0.0894619000  0.1262328000  0.1800000000  7.7515526000  0.0776569000 -0.0094886000  0.6650316000  0.2720835000 -0.1756590000
-0.0869198000  0.1262328000  0.1800000000  7.7519875000  0.0749538000 -0.0124845000  0.6615906000  0.2712079000 -0.1741989000
-0.0843777000  0.1262328000  0.1800000000  7.7535777000  0.0709943000 -0.0133021000  0.6612863000  0.2713618000 -0.1735949000
-0.0818355000  0.1262328000  0.1800000000  7.7551975000  0.0659663000 -0.0118456000  0.6636591000  0.2718183000 -0.1739252000
-0.0792934000  0.1262328000  0.1800000000  7.7576032000  0.0606362000 -0.0106312000  0.6634464000  0.2695486000 -0.1742782000
-0.0767513000  0.1262328000  0.1800000000  7.7577581000  0.0565218000 -0.0099564000  0.6575642000  0.2703598000 -0.1734739000
-0.0742091000  0.1262328000  0.1800000000  7.7595725000  0.0507879000 -0.0093488000  0.6517193000  0.2720298000 -0.1719467000
-0.0716670000  0.1262328000  0.1800000000  7.7629757000  0.0441419000 -0.0079699000  0.6450508000  0.2742414000 -0.1695315000
-0.0691249000  0.1262328000  0.1800000000  7.7662158000  0.0381855000 -0.0047322000  0.6382179000  0.2766608000 -0.1665344000
-0.0665828000  0.1262328000  0.1800000000  7.7685776000  0.0371318000  0.0027530000  0.6391079000  0.2786787000 -0.1650388000
-0.0640406000  0.1262328000  0.1800000000  7.7707767000  0.0383465000  0.0032777000  0.6458844000  0.2769800000 -0.1681007000
-0.0614985000  0.1262328000  0.1800000000  7.7720213000  0.0378800000  0.0014428000  0.6490507000  0.2744828000 -0.1700708000
-0.0589564000  0.1262328000  0.1800000000  7.7731080000  0.0368606000 -0.0005622000  0.6479828000  0.2725023000 -0.1699474000
-0.0564142000  0.1262328000  0.1800000000  7.7759295000  0.0371254000 -0.0012847000  0.6441271000  0.2721296000 -0.1680195000
-0.0538721000  0.1262328000  0.1800000000  7.7787466000  0.0378812000 -0.0023846000  0.6394596000  0.2746552000 -0.1670545000
-0.0513300000  0.1262328000  0.1800000000  7.7825851000  0.0358706000  0.0001879000  0.6366817000  0.2788845000 -0.1676238000
-0.0487879000  0.1262328000  0.1800000000  7.7846737000  0.0337437000  0.0014686000  0.6325855000  0.2808466000 -0.1682003000
-0.0462457000  0.1262328000  0.1800000000  7.7848349000  0.0321540000  0.0024576000  0.6276605000  0.2808012000 -0.1683466000
-0.0437036000  0.1262328000  0.1800000000  7.7852273000  0.0310099000  0.0066644000  0.6242716000  0.2810113000 -0.1681254000
-0.0411615000  0.1262328000  0.1800000000  7.7860975000  0.0321597000  0.0078476000  0.6257064000  0.2815875000 -0.1688922000
-0.0386193000  0.1262328000  0.1800000000  7.7883911000  0.0359089000  0.0098619000  0.6251379000  0.2822850000 -0.1705699000
-0.0360772000  0.1262328000  0.1800000000  7.7901821000  0.0410220000  0.0156417000  0.6236757000  0.2823650000 -0.1714622000
-0.0335351000  0.1262328000  0.1800000000  7.7914448000  0.0464102000  0.0238509000  0.6226001000  0.2808892000 -0.1713054000
-0.0309930000  0.1262328000  0.1800000000  7.7941113000  0.0508567000  0.0283389000  0.6237048000  0.2764546000 -0.1712635000
-0.0284508000  0.1262328000  0.1800000000  7.7972765000  0.0519410000  0.0286410000  0.6271833000  0.2738676000 -0.1713436000
-0.0259087000  0.1262328000  0.1800000000  7.8008590000  0.0504352000  0.0327999000  0.6312509000  0.2766228000 -0.1721154000
-0.1860628000  0.1288050000  0.1800000000  7.7963843000  0.0591049000 -0.0411001000  0.6527318000  0.2843499000 -0.1704045000
-0.1835207000  0.1288050000  0.1800000000  7.7961273000  0.0615513000 -0.0418590000  0.6510093000  0.2828976000 -0.1688060000
-0.1809785000  0.1288050000  0.1800000000  7.7967353000  0.0644058000 -0.0401165000  0.6501455000  0.2797258000 -0.1664857000
-0.1784364000  0.1288050000  0.1800000000  7.7983232000  0.0660528000 -0.0329538000  0.6495453000  0.2760950000 -0.1634431000
-0.1758943000  0.1288050000  0.1800000000  7.7976122000  0.0635868000 -0.0246619000  0.6496011000  0.2714324000 -0.1622459000
-0.1733522000  0.1288050000  0.1800000000  7.7968597000  0.0610135000 -0.0210031000  0.6522005000  0.2705283000 -0.1596213000
-0.1708100000  0.1288050000  0.1800000000  7.7958097000  0.0591072000 -0.0228833000  0.6524190000  0.2706590000 -0.1584542000
-0.1682679000  0.1288050000  0.1800000000  7.7944312000  0.0592380000 -0.0257525000  0.6517180000  0.2700253000 -0.1590800000
-0.1657258000  0.1288050000  0.1800000000  7.7934232000  0.0625965000 -0.0257679000  0.6522287000  0.2674463000 -0.1610347000
-0.1631836000  0.1288050000  0.1800000000  7.7916846000  0.0694405000 -0.0295822000  0.6533835000  0.2644169000 -0.1616471000
-0.1606415000  0.1288050000  0.1800000000  7.7874212000  0.0719167000 -0.0290133000  0.6550822000  0.2650202000 -0.1625711000
-0.1580994000  0.1288050000  0.1800000000  7.7846036000  0.0725952000 -0.0276444000  0.6560432000  0.2681759000 -0.1642553000
-0.1555573000  0.1288050000  0.1800000000  7.7838740000  0.0728189000 -0.0270715000  0.6555966000  0.2718381000 -0.1654802000
-0.1530151000  0.1288050000  0.1800000000  7.7858186000  0.0736480000 -0.0279721000  0.6534474000  0.2732881000 -0.1644363000
-0.1504730000  0.1288050000  0.1800000000  7.7889509000  0.0749116000 -0.0234058000  0.6502275000  0.2683043000 -0.1615553000
-0.1479309000  0.1288050000  0.1800000000  7.7898808000  0.0776776000 -0.0200283000  0.6516927000  0.2661482000 -0.1616467000
-0.1453887000  0.1288050000  0.1800000000  7.7887392000  0.0811713000 -0.0156846000  0.6540530000  0.2683375000 -0.1634150000
-0.1428466000  0.1288050000  0.1800000000  7.7868657000  0.0846203000 -0.0114175000  0.6540996000  0.2735753000 -0.1648076000
-0.1403045000  0.1288050000  0.1800000000  7.7849121000  0.0870474000 -0.0111842000  0.6482209000  0.2777639000 -0.1626123000
-0.1377624000  0.1288050000  0.1800000000  7.7855048000  0.0861682000 -0.0064945000  0.6427926000  0.2791323000 -0.1601814000
-0.1352202000  0.1288050000  0.1800000000  7.7847381000  0.0845438000 -0.0038460000  0.6410141000  0.2770047000 -0.1593894000
-0.1326781000  0.1288050000  0.1800000000  7.7838707000  0.0843115000 -0.0025638000  0.6431649000  0.2748313000 -0.1618525000
-0.1301360000  0.1288050000  0.1800000000  7.7831044000  0.0864131000 -0.0017340000  0.6474385000  0.2736130000 -0.1668003000
-0.1275938000  0.1288050000  0.1800000000  7.7823920000  0.0899048000 -0.0000910000  0.6479374000  0.2696448000 -0.1688090000
-0.1250517000  0.1288050000  0.1800000000  7.7819066000  0.0868133000  0.0006808000  0.6440289000  0.2640667000 -0.1679553000
-0.1225096000  0.1288050000  0.1800000000  7.7824335000  0.0835213000 -0.0017615000  0.6435699000  0.2615097000 -0.1663158000
-0.1199675000  0.1288050000  0.1800000000  7.7848330000  0.0810726000 -0.0055634000  0.6452089000  0.2622511000 -0.1648934000
-0.1174253000  0.1288050000  0.1800000000  7.7886333000  0.0796079000 -0.0084793000  0.6474192000  0.2652863000 -0.1642293000
-0.1148832000  0.1288050000  0.1800000000  7.7909846000  0.0779469000 -0.0083522000  0.6529201000  0.2665920000 -0.1634818000
-0.1123411000  0.1288050000  0.1800000000  7.7925429000  0.0781136000 -0.0100543000  0.6582080000  0.2664131000 -0.1639277000
-0.1097989000  0.1288050000  0.1800000000  7.7922883000  0.0770680000 -0.0103005000  0.6628925000  0.2670389000 -0.1647571000
-0.1072568000  0.1288050000  0.1800000000  7.7911863000  0.0751079000 -0.0088035000  0.6666992000  0.2684148000 -0.1657899000
-0.1047147000  0.1288050000  0.1800000000  7.7902403000  0.0735703000 -0.0065294000  0.6694184000  0.2697686000 -0.1671542000
-0.1021726000  0.1288050000  0.1800000000  7.7897758000  0.0749286000 -0.0091965000  0.6713975000  0.2698976000 -0.1712603000
-0.0996304000  0.1288050000  0.1800000000  7.7859807000  0.0764246000 -0.0121302000  0.6736366000  0.2707103000 -0.1765200000
-0.0970883000  0.1288050000  0.1800000000  7.7823238000  0.0779943000 -0.0127912000  0.6747332000  0.2721205000 -0.1799261000
-0.0945462000  0.1288050000  0.1800000000  7.7794199000  0.0797850000 -0.0107227000  0.6743602000  0.2736463000 -0.1810181000
-0.0920040000  0.1288050000  0.1800000000  7.7782936000  0.0820876000 -0.0067995000  0.6730261000  0.2745342000 -0.1809248000
-0.0894619000  0.1288050000  0.1800000000  7.7766371000  0.0811392000 -0.0078728000  0.6712796000  0.2717034000 -0.1779833000
-0.0869198000  0.1288050000  0.1800000000  7.7771544000  0.0785225000 -0.0100826000  0.6677348000  0.2696468000 -0.1768589000
-0.0843777000  0.1288050000  0.1800000000  7.7786121000  0.0747946000 -0.0109843000  0.6661036000  0.2695894000 -0.1766770000
-0.0818355000  0.1288050000  0.1800000000  7.7797408000  0.0698671000 -0.0100481000  0.6669390000  0.2708154000 -0.1765780000
-0.0792934000  0.1288050000  0.1800000000  7.7821078000  0.0626237000 -0.0093366000  0.6666853000  0.2697610000 -0.1755991000
-0.0767513000  0.1288050000  0.1800000000  7.7820473000  0.0561690000 -0.0084337000  0.6608264000  0.2709862000 -0.1740091000
-0.0742091000  0.1288050000  0.1800000000  7.7827196000  0.0497113000 -0.0080821000  0.6535290000  0.2730429000 -0.1718977000
-0.0716670000  0.1288050000  0.1800000000  7.7849140000  0.0435065000 -0.0073151000  0.6459184000  0.2756887000 -0.1691134000
-0.0691249000  0.1288050000  0.1800000000  7.7873950000  0.0386559000 -0.0048323000  0.6394136000  0.2787271000 -0.1660466000
-0.0665828000  0.1288050000  0.1800000000  7.7885742000  0.0393692000  0.0019436000  0.6380582000  0.2821176000 -0.1651013000
-0.0640406000  0.1288050000  0.1800000000  7.7910533000  0.0421298000  0.0040234000  0.6451162000  0.2806887000 -0.1674661000
-0.0614985000  0.1288050000  0.1800000000  7.7931423000  0.0423806000  0.0024636000  0.6483067000  0.2783308000 -0.1691687000
-0.0589564000  0.1288050000  0.1800000000  7.7950158000  0.0412960000  0.0001352000  0.6463546000  0.2764992000 -0.1693758000
-0.0564142000  0.1288050000  0.1800000000  7.7980809000  0.0409581000  0.0001045000  0.6408111000  0.2761415000 -0.1681563000
-0.0538721000  0.1288050000  0.1800000000  7.8009596000  0.0410143000  0.0030425000  0.6364495000  0.2772754000 -0.1674329000
-0.0513300000  0.1288050000  0.1800000000  7.8035889000  0.0396839000  0.0050036000  0.6340932000  0.2801634000 -0.1684159000
-0.0487879000  0.1288050000  0.1800000000  7.8052497000  0.0379419000  0.0059317000  0.6298687000  0.2815290000 -0.1688250000
-0.0462457000  0.1288050000  0.1800000000  7.8060918000  0.0359894000  0.0070190000  0.6247872000  0.2819364000 -0.1685812000
-0.0437036000  0.1288050000  0.1800000000  7.8077774000  0.0338247000  0.0100226000  0.6222147000  0.2836520000 -0.1686090000
-0.0411615000  0.1288050000  0.1800000000  7.8081765000  0.0343911000  0.0111560000  0.6222036000  0.2829749000 -0.1692741000
-0.0386193000  0.1288050000  0.1800000000  7.8096380000  0.0358824000  0.0147319000  0.6214129000  0.2835135000 -0.1704725000
-0.0360772000  0.1288050000  0.1800000000  7.8113785000  0.0390180000  0.0220965000  0.6193926000  0.2845351000 -0.1705215000
-0.0335351000  0.1288050000  0.1800000000  7.8131332000  0.0435725000  0.0308936000  0.6175623000  0.2842583000 -0.1695849000
-0.0309930000  0.1288050000  0.1800000000  7.8150921000  0.0482803000  0.0342755000  0.6196731000  0.2793269000 -0.1698010000
-0.0284508000  0.1288050000  0.1800000000  7.8177180000  0.0499341000  0.0348630000  0.6239284000  0.2755753000 -0.1708704000
-0.0259087000  0.1288050000  0.1800000000  7.8204937000  0.0494315000  0.0384285000  0.6293503000  0.2776885000 -0.1721833000
-0.1860628000  0.1313771000  0.1800000000  7.8178825000  0.0604071000 -0.0492202000  0.6454200000  0.2811209000 -0.1705932000
-0.1835207000  0.1313771000  0.1800000000  7.8194122000  0.0590725000 -0.0470111000  0.6462245000  0.2781530000 -0.1689568000
-0.1809785000  0.1313771000  0.1800000000  7.8210044000  0.0592034000 -0.0401580000  0.6505060000  0.2743168000 -0.1675519000
-0.1784364000  0.1313771000  0.1800000000  7.8215108000  0.0604584000 -0.0314177000  0.6550469000  0.2715974000 -0.1655085000
-0.1758943000  0.1313771000  0.1800000000  7.8181620000  0.0603922000 -0.0278897000  0.6549603000  0.2702525000 -0.1615112000
-0.1733522000  0.1313771000  0.1800000000  7.8167200000  0.0601678000 -0.0245169000  0.6551824000  0.2718976000 -0.1584488000
-0.1708100000  0.1313771000  0.1800000000  7.8141437000  0.0583784000 -0.0269038000  0.6548359000  0.2716762000 -0.1579859000
-0.1682679000  0.1313771000  0.1800000000  7.8111773000  0.0574988000 -0.0291972000  0.6540228000  0.2692316000 -0.1598723000
-0.1657258000  0.1313771000  0.1800000000  7.8097553000  0.0601367000 -0.0263173000  0.6534643000  0.2654261000 -0.1631459000
-0.1631836000  0.1313771000  0.1800000000  7.8095479000  0.0663481000 -0.0295359000  0.6563424000  0.2636974000 -0.1648392000
-0.1606415000  0.1313771000  0.1800000000  7.8046560000  0.0692747000 -0.0304895000  0.6595019000  0.2666404000 -0.1647614000
-0.1580994000  0.1313771000  0.1800000000  7.8025556000  0.0704228000 -0.0289203000  0.6610403000  0.2715692000 -0.1663225000
-0.1555573000  0.1313771000  0.1800000000  7.8026037000  0.0709714000 -0.0284680000  0.6600371000  0.2757898000 -0.1680383000
-0.1530151000  0.1313771000  0.1800000000  7.8025846000  0.0721291000 -0.0335591000  0.6562708000  0.2763619000 -0.1667472000
-0.1504730000  0.1313771000  0.1800000000  7.8058138000  0.0739382000 -0.0276885000  0.6535528000  0.2706901000 -0.1644122000
-0.1479309000  0.1313771000  0.1800000000  7.8069863000  0.0768680000 -0.0238506000  0.6526708000  0.2681310000 -0.1664233000
-0.1453887000  0.1313771000  0.1800000000  7.8063169000  0.0804327000 -0.0207384000  0.6527774000  0.2695853000 -0.1692755000
-0.1428466000  0.1313771000  0.1800000000  7.8046064000  0.0837663000 -0.0175004000  0.6521538000  0.2737217000 -0.1702502000
-0.1403045000  0.1313771000  0.1800000000  7.8013186000  0.0854612000 -0.0134587000  0.6477877000  0.2768933000 -0.1666311000
-0.1377624000  0.1313771000  0.1800000000  7.8013344000  0.0870095000 -0.0095364000  0.6454591000  0.2778825000 -0.1642281000
-0.1352202000  0.1313771000  0.1800000000  7.8002052000  0.0863732000 -0.0075042000  0.6447167000  0.2758178000 -0.1640893000
-0.1326781000  0.1313771000  0.1800000000  7.7994609000  0.0859826000 -0.0051460000  0.6470572000  0.2742955000 -0.1654857000
-0.1301360000  0.1313771000  0.1800000000  7.7999125000  0.0873933000 -0.0021095000  0.6517608000  0.2744691000 -0.1678388000
-0.1275938000  0.1313771000  0.1800000000  7.8030667000  0.0908070000 -0.0018119000  0.6538386000  0.2729096000 -0.1709711000
-0.1250517000  0.1313771000  0.1800000000  7.8033218000  0.0886956000  0.0022058000  0.6492941000  0.2680490000 -0.1697770000
-0.1225096000  0.1313771000  0.1800000000  7.8041697000  0.0845709000  0.0011445000  0.6474051000  0.2653970000 -0.1679261000
-0.1199675000  0.1313771000  0.1800000000  7.8067842000  0.0800042000 -0.0017266000  0.6511520000  0.2656789000 -0.1671427000
-0.1174253000  0.1313771000  0.1800000000  7.8107591000  0.0763772000 -0.0032504000  0.6605080000  0.2682950000 -0.1681734000
-0.1148832000  0.1313771000  0.1800000000  7.8132896000  0.0753609000 -0.0064978000  0.6663805000  0.2696205000 -0.1686912000
