   "X m"          "Y m"          "Z m"        "U m/s"     "V m/s"        "W m/s"     "uu m^2/s^2" "vv m^2/s^2"   "uv m^2/s^2" 
-0.0691249000  0.0439249000  0.0300000000  5.9112425000  0.0390505000 -0.0332632000  0.7644961000  0.2455715000 -0.0634352000
-0.0665828000  0.0439249000  0.0300000000  5.9136453000  0.0398658000 -0.0377326000  0.7570279000  0.2473674000 -0.0675331000
-0.0640406000  0.0439249000  0.0300000000  5.9159756000  0.0412773000 -0.0356621000  0.7460838000  0.2524883000 -0.0740400000
-0.0614985000  0.0439249000  0.0300000000  5.9136915000  0.0327111000 -0.0286401000  0.7412580000  0.2459206000 -0.0770105000
-0.0589564000  0.0439249000  0.0300000000  5.9113636000  0.0244924000 -0.0194252000  0.7429717000  0.2444976000 -0.0798757000
-0.0564142000  0.0439249000  0.0300000000  5.9097362000  0.0191534000 -0.0163126000  0.7449671000  0.2426198000 -0.0809811000
-0.0538721000  0.0439249000  0.0300000000  5.9101405000  0.0147474000 -0.0185370000  0.7442399000  0.2377536000 -0.0785417000
-0.0513300000  0.0439249000  0.0300000000  5.9124818000  0.0071735000 -0.0189604000  0.7398360000  0.2301668000 -0.0714536000
-0.0487879000  0.0439249000  0.0300000000  5.9092755000  0.0025845000 -0.0062845000  0.7301408000  0.2297795000 -0.0671770000
-0.0462457000  0.0439249000  0.0300000000  5.9064097000 -0.0014543000  0.0055409000  0.7255321000  0.2342266000 -0.0646682000
-0.0437036000  0.0439249000  0.0300000000  5.9018855000 -0.0039279000  0.0170812000  0.7235920000  0.2331981000 -0.0618048000
-0.0411615000  0.0439249000  0.0300000000  5.8970509000 -0.0055988000  0.0259771000  0.7244847000  0.2306685000 -0.0599338000
-0.0386193000  0.0439249000  0.0300000000  5.8956923000 -0.0084745000  0.0308452000  0.7287796000  0.2348146000 -0.0612566000
-0.0360772000  0.0439249000  0.0300000000  5.8966198000 -0.0178638000  0.0432310000  0.7327229000  0.2439028000 -0.0649483000
-0.0335351000  0.0439249000  0.0300000000  5.8963165000 -0.0295368000  0.0449639000  0.7348801000  0.2477346000 -0.0688849000
-0.0309930000  0.0439249000  0.0300000000  5.8946896000 -0.0409911000  0.0516077000  0.7339931000  0.2457001000 -0.0728523000
-0.0284508000  0.0439249000  0.0300000000  5.8949523000 -0.0536968000  0.0621867000  0.7326278000  0.2450188000 -0.0758833000
-0.0259087000  0.0439249000  0.0300000000  5.8970928000 -0.0676021000  0.0735552000  0.7321142000  0.2501459000 -0.0771750000
-0.1860628000  0.0464970000  0.0300000000  5.8789606000  0.0650024000 -0.0926597000  0.7477574000  0.2785475000 -0.0335737000
-0.1835207000  0.0464970000  0.0300000000  5.8813367000  0.0609812000 -0.0801914000  0.7445335000  0.2786742000 -0.0286480000
-0.1809785000  0.0464970000  0.0300000000  5.8880792000  0.0627011000 -0.0804460000  0.7564474000  0.2768990000 -0.0223162000
-0.1784364000  0.0464970000  0.0300000000  5.8923206000  0.0711761000 -0.0833462000  0.7591258000  0.2712572000 -0.0253692000
-0.1758943000  0.0464970000  0.0300000000  5.8964572000  0.0752792000 -0.0754257000  0.7593099000  0.2718154000 -0.0278349000
-0.1733522000  0.0464970000  0.0300000000  5.8992991000  0.0733909000 -0.0625305000  0.7615018000  0.2782949000 -0.0296724000
-0.1708100000  0.0464970000  0.0300000000  5.9003963000  0.0682646000 -0.0540397000  0.7670447000  0.2856012000 -0.0318815000
-0.1682679000  0.0464970000  0.0300000000  5.8986340000  0.0695387000 -0.0551625000  0.7670718000  0.2804045000 -0.0308501000
-0.1657258000  0.0464970000  0.0300000000  5.8985319000  0.0723792000 -0.0555461000  0.7660185000  0.2685298000 -0.0339883000
-0.1631836000  0.0464970000  0.0300000000  5.9025168000  0.0752079000 -0.0577680000  0.7600781000  0.2643541000 -0.0399518000
-0.1606415000  0.0464970000  0.0300000000  5.9063630000  0.0779632000 -0.0610833000  0.7522234000  0.2654842000 -0.0463959000
-0.1580994000  0.0464970000  0.0300000000  5.9063973000  0.0810692000 -0.0634125000  0.7446717000  0.2685003000 -0.0517445000
