,,"X,m",,,,,"Y,m",,,,,"Z,m",,,,"U,m/s",,,"V,m/s",,,,"W,m/s",,,"uu,m^2/s^2","vv,m^2/s^2",,"uv,m^2/s^2",
,0.2239903000,0.0413528000,0.0000000000,5.2010703000,0.2500290000,-0.0456594000,0.8017362000,0.5465409000,0.0489470000
,0.2265312000,0.0413528000,0.0000000000,5.2053943000,0.2468759000,-0.0447567000,0.7938839000,0.5465108000,0.0430394000
,0.2290721000,0.0413528000,0.0000000000,5.2109904000,0.2458151000,-0.0513773000,0.7887788000,0.5452483000,0.0418897000
,0.2316129000,0.0413528000,0.0000000000,5.2189178000,0.2459552000,-0.0568317000,0.7876099000,0.5452340000,0.0430545000
,0.2341538000,0.0413528000,0.0000000000,5.2273989000,0.2505414000,-0.0603820000,0.7872990000,0.5419306000,0.0442969000
,0.2366947000,0.0413528000,0.0000000000,5.2300014000,0.2690368000,-0.0687295000,0.7783962000,0.5207628000,0.0421160000
,0.0766193000,0.0439249000,0.0000000000,1.5621600000,0.2001273000,0.0657519000,1.5656700000,0.9113607000,0.0440627000
,0.0791602000,0.0439249000,0.0000000000,1.8271616000,0.2128551000,0.0892006000,1.3963804000,0.9125785000,0.0315130000
,0.0817011000,0.0439249000,0.0000000000,2.0673244000,0.2290473000,0.0924633000,1.2943588000,0.9205972000,0.0203163000
,0.0842419000,0.0439249000,0.0000000000,2.2854619000,0.2425414000,0.0937834000,1.2332435000,0.9191373000,0.0198200000
,0.0867828000,0.0439249000,0.0000000000,2.4881356000,0.2502100000,0.1194561000,1.1612567000,0.8901955000,0.0385818000
,0.0893237000,0.0439249000,0.0000000000,2.6650550000,0.2459217000,0.1063233000,1.1384077000,0.8729804000,0.0539716000
,0.0918646000,0.0439249000,0.0000000000,2.8380146000,0.2408410000,0.1000541000,1.1206629000,0.8646832000,0.0447586000
,0.0944055000,0.0439249000,0.0000000000,2.9919214000,0.2347947000,0.0927257000,1.0954641000,0.8601159000,0.0277932000
,0.0969463000,0.0439249000,0.0000000000,3.1257830000,0.2338457000,0.0832024000,1.0627532000,0.8547969000,0.0145492000
,0.0994872000,0.0439249000,0.0000000000,3.2574368000,0.2573664000,0.0789013000,1.0397723000,0.8420798000,0.0175459000
,0.1020281000,0.0439249000,0.0000000000,3.3787751000,0.2649789000,0.0580407000,1.0446512000,0.8340912000,0.0399182000
,0.1045690000,0.0439249000,0.0000000000,3.4940867000,0.2747144000,0.0475175000,1.0347422000,0.8114289000,0.0472333000
,0.1071099000,0.0439249000,0.0000000000,3.5949850000,0.2795500000,0.0474207000,1.0236239000,0.7951947000,0.0474199000
,0.1096507000,0.0439249000,0.0000000000,3.6738594000,0.2705242000,0.0536386000,1.0305465000,0.8072315000,0.0539465000
,0.1121916000,0.0439249000,0.0000000000,3.7587981000,0.2634807000,0.0614541000,1.0318961000,0.7810370000,0.0643523000
,0.1147325000,0.0439249000,0.0000000000,3.8396044000,0.2628348000,0.0518041000,1.0293287000,0.7806104000,0.0672204000
,0.1172734000,0.0439249000,0.0000000000,3.9147990000,0.2663929000,0.0443236000,1.0250633000,0.7747310000,0.0654360000
,0.1198142000,0.0439249000,0.0000000000,3.9833291000,0.2715921000,0.0447088000,1.0185926000,0.7591708000,0.0622390000
,0.1223551000,0.0439249000,0.0000000000,4.0455017000,0.2736931000,0.0446591000,1.0058677000,0.7622502000,0.0636701000
,0.1248960000,0.0439249000,0.0000000000,4.1055493000,0.2837915000,0.0210734000,0.9904702000,0.7648456000,0.0692785000
,0.1274369000,0.0439249000,0.0000000000,4.1564164000,0.2846867000,0.0081334000,0.9831998000,0.7593415000,0.0722843000
,0.1299778000,0.0439249000,0.0000000000,4.2064595000,0.2829610000,-0.0004108000,0.9804922000,0.7497181000,0.0746152000
,0.1325186000,0.0439249000,0.0000000000,4.2645130000,0.2869113000,-0.0151833000,0.9768820000,0.7414135000,0.0788150000
,0.1350595000,0.0439249000,0.0000000000,4.3019075000,0.2786877000,-0.0285462000,0.9696088000,0.7319374000,0.0783482000
,0.1376004000,0.0439249000,0.0000000000,4.3483410000,0.2820783000,-0.0414401000,0.9619056000,0.7238121000,0.0803326000
,0.1401413000,0.0439249000,0.0000000000,4.3963094000,0.2839308000,-0.0441880000,0.9540386000,0.7185537000,0.0799862000
,0.1426822000,0.0439249000,0.0000000000,4.4428654000,0.2800518000,-0.0380942000,0.9454463000,0.7168548000,0.0754730000
,0.1452231000,0.0439249000,0.0000000000,4.4895754000,0.2743626000,-0.0388921000,0.9343358000,0.7191044000,0.0672530000
,0.1477639000,0.0439249000,0.0000000000,4.5261765000,0.2707167000,-0.0347568000,0.9391773000,0.7148552000,0.0625991000
,0.1503048000,0.0439249000,0.0000000000,4.5664773000,0.2679554000,-0.0317509000,0.9379507000,0.7085993000,0.0634750000
,0.1528457000,0.0439249000,0.0000000000,4.6051917000,0.2654341000,-0.0311541000,0.9303581000,0.7049884000,0.0685528000
,0.1553866000,0.0439249000,0.0000000000,4.6354718000,0.2627092000,-0.0338370000,0.9190807000,0.7074744000,0.0749176000
,0.1579274000,0.0439249000,0.0000000000,4.6626291000,0.2618739000,-0.0438975000,0.9083635000,0.7026807000,0.0672206000
,0.1604683000,0.0439249000,0.0000000000,4.6855912000,0.2631397000,-0.0462321000,0.8969406000,0.7070221000,0.0622356000
,0.1630092000,0.0439249000,0.0000000000,4.7100782000,0.2674305000,-0.0469223000,0.8934904000,0.7074614000,0.0614425000
,0.1655501000,0.0439249000,0.0000000000,4.7347422000,0.2693363000,-0.0479435000,0.8965791000,0.7008941000,0.0643596000
,0.1680910000,0.0439249000,0.0000000000,4.7510619000,0.2522978000,-0.0478441000,0.8923597000,0.6939524000,0.0679398000
,0.1706318000,0.0439249000,0.0000000000,4.7729959000,0.2569605000,-0.0554144000,0.8848318000,0.6817783000,0.0666653000
,0.1731727000,0.0439249000,0.0000000000,4.7970958000,0.2611147000,-0.0617760000,0.8782281000,0.6727668000,0.0625905000
,0.1757136000,0.0439249000,0.0000000000,4.8219719000,0.2616302000,-0.0651744000,0.8777361000,0.6655326000,0.0588699000
,0.1782545000,0.0439249000,0.0000000000,4.8471360000,0.2581597000,-0.0647174000,0.8868809000,0.6583145000,0.0591123000
,0.1807954000,0.0439249000,0.0000000000,4.8735266000,0.2572763000,-0.0589785000,0.8877293000,0.6587994000,0.0702043000
,0.1833362000,0.0439249000,0.0000000000,4.8977995000,0.2535624000,-0.0541208000,0.8871018000,0.6498894000,0.0705015000
,0.1858771000,0.0439249000,0.0000000000,4.9205346000,0.2514941000,-0.0510651000,0.8846886000,0.6412705000,0.0692530000
,0.1884180000,0.0439249000,0.0000000000,4.9404697000,0.2517082000,-0.0484450000,0.8819411000,0.6379213000,0.0695660000
,0.1909589000,0.0439249000,0.0000000000,4.9540415000,0.2510546000,-0.0414211000,0.8833770000,0.6431203000,0.0698608000
,0.1934997000,0.0439249000,0.0000000000,4.9725785000,0.2464018000,-0.0374017000,0.8798832000,0.6374656000,0.0719679000
,0.1960406000,0.0439249000,0.0000000000,4.9888945000,0.2441848000,-0.0393305000,0.8805681000,0.6247562000,0.0776488000
,0.1985815000,0.0439249000,0.0000000000,5.0043240000,0.2425582000,-0.0451320000,0.8806366000,0.6136520000,0.0817475000
,0.2011224000,0.0439249000,0.0000000000,5.0205927000,0.2389813000,-0.0522665000,0.8749900000,0.6119065000,0.0796335000
,0.2036633000,0.0439249000,0.0000000000,5.0371828000,0.2336554000,-0.0617562000,0.8730890000,0.6105223000,0.0813398000
,0.2062041000,0.0439249000,0.0000000000,5.0513391000,0.2315413000,-0.0608006000,0.8654431000,0.6110998000,0.0780630000
,0.2087450000,0.0439249000,0.0000000000,5.0663214000,0.2294806000,-0.0610612000,0.8605194000,0.6083798000,0.0728469000
,0.2112859000,0.0439249000,0.0000000000,5.0829668000,0.2262184000,-0.0657709000,0.8585139000,0.6026304000,0.0689388000
,0.2138268000,0.0439249000,0.0000000000,5.0984316000,0.2215824000,-0.0714468000,0.8507620000,0.5999085000,0.0719581000
,0.2163677000,0.0439249000,0.0000000000,5.1131296000,0.2243885000,-0.0645318000,0.8411338000,0.5890367000,0.0706056000
,0.2189085000,0.0439249000,0.0000000000,5.1250591000,0.2228982000,-0.0559562000,0.8327931000,0.5839581000,0.0687127000
,0.2214494000,0.0439249000,0.0000000000,5.1355619000,0.2196842000,-0.0514340000,0.8291549000,0.5827577000,0.0656867000
,0.2239903000,0.0439249000,0.0000000000,5.1460242000,0.2185932000,-0.0543635000,0.8317927000,0.5815576000,0.0607140000
,0.2265312000,0.0439249000,0.0000000000,5.1549101000,0.2213462000,-0.0500188000,0.8243343000,0.5740283000,0.0545667000
,0.2290721000,0.0439249000,0.0000000000,5.1654444000,0.2240179000,-0.0531073000,0.8231018000,0.5727246000,0.0526491000
,0.2316129000,0.0439249000,0.0000000000,5.1755042000,0.2259812000,-0.0592226000,0.8222812000,0.5711043000,0.0548293000
,0.2341538000,0.0439249000,0.0000000000,5.1829319000,0.2283040000,-0.0652562000,0.8181357000,0.5667804000,0.0585987000
,0.2366947000,0.0439249000,0.0000000000,5.1834722000,0.2344152000,-0.0673509000,0.8064462000,0.5598726000,0.0574281000
,0.0766193000,0.0464970000,0.0000000000,1.5003425000,0.1400193000,0.0657165000,1.5712631000,0.9277292000,0.0158245000
,0.0791602000,0.0464970000,0.0000000000,1.7556899000,0.1374966000,0.0944649000,1.4267193000,0.9361303000,0.0238952000
,0.0817011000,0.0464970000,0.0000000000,1.9881587000,0.1427476000,0.0964117000,1.3338847000,0.9474726000,0.0136216000
,0.0842419000,0.0464970000,0.0000000000,2.2039511000,0.1550525000,0.0917178000,1.2645884000,0.9448231000,0.0015161000
,0.0867828000,0.0464970000,0.0000000000,2.4091144000,0.1719386000,0.1097425000,1.1730893000,0.9137303000,0.0103455000
,0.0893237000,0.0464970000,0.0000000000,2.5808952000,0.1621867000,0.1087010000,1.1502504000,0.9131437000,0.0167115000
,0.0918646000,0.0464970000,0.0000000000,2.7502284000,0.1657669000,0.1009765000,1.1078116000,0.9011049000,0.0001237000
,0.0944055000,0.0464970000,0.0000000000,2.9059241000,0.1721701000,0.0949593000,1.0715200000,0.8811603000,-0.0182340000
,0.0969463000,0.0464970000,0.0000000000,3.0435019000,0.1787989000,0.0913445000,1.0492493000,0.8606218000,-0.0248059000
,0.0994872000,0.0464970000,0.0000000000,3.1645288000,0.1921935000,0.0807283000,1.0304155000,0.8575320000,-0.0063552000
,0.1020281000,0.0464970000,0.0000000000,3.2913764000,0.1941819000,0.0619450000,1.0407522000,0.8426445000,0.0214927000
,0.1045690000,0.0464970000,0.0000000000,3.4099581000,0.2094682000,0.0554614000,1.0406061000,0.8215172000,0.0288274000
,0.1071099000,0.0464970000,0.0000000000,3.5125642000,0.2238732000,0.0598411000,1.0321754000,0.8112142000,0.0220517000
,0.1096507000,0.0464970000,0.0000000000,3.5942428000,0.2196464000,0.0692751000,1.0237176000,0.8260626000,0.0143693000
,0.1121916000,0.0464970000,0.0000000000,3.6748085000,0.2178324000,0.0662015000,1.0219318000,0.8061094000,0.0309685000
,0.1147325000,0.0464970000,0.0000000000,3.7593956000,0.2149889000,0.0640203000,1.0097425000,0.7923894000,0.0367250000
,0.1172734000,0.0464970000,0.0000000000,3.8359835000,0.2129201000,0.0550198000,1.0081964000,0.7851257000,0.0368527000
,0.1198142000,0.0464970000,0.0000000000,3.9023333000,0.2125167000,0.0434951000,1.0175178000,0.7829778000,0.0355254000
,0.1223551000,0.0464970000,0.0000000000,3.9688821000,0.2142496000,0.0525962000,1.0114362000,0.7820642000,0.0385428000
,0.1248960000,0.0464970000,0.0000000000,4.0242596000,0.2192246000,0.0297829000,1.0010208000,0.7788073000,0.0423195000
,0.1274369000,0.0464970000,0.0000000000,4.0770493000,0.2183714000,0.0143541000,0.9891584000,0.7729918000,0.0436946000
,0.1299778000,0.0464970000,0.0000000000,4.1298437000,0.2173680000,0.0045316000,0.9811403000,0.7662420000,0.0450626000
,0.1325186000,0.0464970000,0.0000000000,4.1843624000,0.2226388000,-0.0064299000,0.9812222000,0.7601134000,0.0493645000
,0.1350595000,0.0464970000,0.0000000000,4.2293739000,0.2196882000,-0.0168719000,0.9711165000,0.7480831000,0.0554813000
,0.1376004000,0.0464970000,0.0000000000,4.2786140000,0.2265892000,-0.0325449000,0.9647344000,0.7414781000,0.0580880000
,0.1401413000,0.0464970000,0.0000000000,4.3274050000,0.2271853000,-0.0386272000,0.9582936000,0.7348416000,0.0595414000
,0.1426822000,0.0464970000,0.0000000000,4.3725243000,0.2192720000,-0.0349411000,0.9494761000,0.7291984000,0.0584820000
,0.1452231000,0.0464970000,0.0000000000,4.4111490000,0.2163204000,-0.0392196000,0.9363008000,0.7345456000,0.0479250000
,0.1477639000,0.0464970000,0.0000000000,4.4488440000,0.2115728000,-0.0346931000,0.9423399000,0.7298471000,0.0450797000
,0.1503048000,0.0464970000,0.0000000000,4.4884720000,0.2092854000,-0.0380813000,0.9410348000,0.7203894000,0.0447204000
